session_id,seed,arm,price,rounds_remaining,ceiling,rho,paid,dominated,forced_wrong
3e0180911cbb,45,silent,10.0,1,10.0,1.0000,0,0,0
4ed4afcf226d,62,silent,10.0,3,30.0,0.3333,1,0,0
4ed4afcf226d,62,silent,10.0,2,20.0,0.5000,1,0,0
4ed4afcf226d,62,silent,10.0,1,10.0,1.0000,1,0,0
07b5dc0211a6,59,silent,20.0,3,30.0,0.6667,1,0,0
2bec473f0ce7,50,silent,5.0,4,40.0,0.1250,1,0,0
2bec473f0ce7,50,silent,5.0,3,30.0,0.1667,1,0,0
2cafa65114d3,49,silent,5.0,1,10.0,0.5000,1,0,0
608462c3c38a,56,silent,20.0,4,40.0,0.5000,1,0,0
608462c3c38a,56,silent,20.0,1,10.0,2.0000,0,1,0
f85934a50c02,59,silent,25.0,4,40.0,0.6250,1,0,0
f85934a50c02,59,silent,25.0,3,30.0,0.8333,1,0,0
f85934a50c02,59,silent,25.0,2,20.0,1.2500,1,1,0
072b9f301bd7,52,silent,15.0,3,30.0,0.5000,1,0,0
072b9f301bd7,52,silent,15.0,2,20.0,0.7500,1,0,0
98c5bb756974,44,silent,15.0,3,30.0,0.5000,1,0,0
98c5bb756974,44,silent,15.0,2,20.0,0.7500,1,0,0
98c5bb756974,44,silent,15.0,1,10.0,1.5000,1,1,0
8e6f189ad72b,62,silent,5.0,3,30.0,0.1667,1,0,0
8e6f189ad72b,62,silent,5.0,2,20.0,0.2500,1,0,0
8e6f189ad72b,62,silent,5.0,1,10.0,0.5000,1,0,0
