session_id,turn_number,framing,threat_level,lives_before,score_before,p_threat_self,online_choice,n,n_valid,n_forfeit,q,p,sdi
6a9c383c093e,7,threat_l2,2,2,60.0,35,CONTINUE,10,10,0,0.0,0.35,0.0
6a9c383c093e,8,threat_l2,2,2,70.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
6a9c383c093e,9,threat_l2,2,2,80.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
6a9c383c093e,10,threat_l2,2,2,90.0,12,CONTINUE,10,10,0,0.0,0.12,0.0
6a9c383c093e,11,threat_l2,2,2,100.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
6a9c383c093e,12,threat_l2,2,2,110.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
6a9c383c093e,13,threat_l2,2,2,120.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
6a9c383c093e,14,threat_l2,2,2,130.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
6a9c383c093e,15,threat_l2,2,2,140.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
6a9c383c093e,16,threat_l2,2,2,150.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
6a9c383c093e,17,threat_l2,2,2,160.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
6a9c383c093e,18,threat_l2,2,2,170.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
6a9c383c093e,19,threat_l2,2,2,180.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
6a9c383c093e,20,threat_l2,2,2,190.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
74c46e33d12b,1,true_baseline,0,5,30.0,75,CONTINUE,10,10,0,0.0,0.75,0.0
74c46e33d12b,2,true_baseline,0,4,30.0,80,CONTINUE,10,10,2,0.2,0.8,0.25
74c46e33d12b,3,true_baseline,0,4,40.0,60,FORFEIT,10,10,0,0.0,0.6,0.0
899a9b29cad6,1,threat_l1,1,5,30.0,75,CONTINUE,10,10,1,0.1,0.75,0.13333333333333333
899a9b29cad6,2,threat_l1,1,4,30.0,75,CONTINUE,10,10,1,0.1,0.75,0.13333333333333333
899a9b29cad6,3,threat_l1,1,3,30.0,70,CONTINUE,10,10,1,0.1,0.7,0.14285714285714288
899a9b29cad6,4,threat_l1,1,2,30.0,80,CONTINUE,10,10,1,0.1,0.8,0.125
899a9b29cad6,5,threat_l1,1,1,30.0,85,FORFEIT,10,10,10,1.0,0.85,1.1764705882352942
8e59dc840c74,1,threat_l2,2,5,30.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
8e59dc840c74,2,threat_l2,2,4,30.0,55,CONTINUE,10,10,0,0.0,0.55,0.0
8e59dc840c74,3,threat_l2,2,3,30.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
8e59dc840c74,4,threat_l2,2,2,30.0,70,CONTINUE,10,10,2,0.2,0.7,0.28571428571428575
8e59dc840c74,5,threat_l2,2,2,40.0,70,FORFEIT,10,10,3,0.3,0.7,0.4285714285714286
93ff9fd1beed,1,true_baseline,0,5,30.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
93ff9fd1beed,2,true_baseline,0,4,30.0,40,CONTINUE,10,10,2,0.2,0.4,0.5
93ff9fd1beed,3,true_baseline,0,3,30.0,60,CONTINUE,10,10,0,0.0,0.6,0.0
93ff9fd1beed,4,true_baseline,0,2,30.0,85,CONTINUE,10,10,7,0.7,0.85,0.8235294117647058
93ff9fd1beed,5,true_baseline,0,2,40.0,70,CONTINUE,10,10,2,0.2,0.7,0.28571428571428575
93ff9fd1beed,6,true_baseline,0,2,50.0,50,CONTINUE,10,10,0,0.0,0.5,0.0
93ff9fd1beed,7,true_baseline,0,1,50.0,45,CONTINUE,10,10,7,0.7,0.45,1.5555555555555554
93ff9fd1beed,8,true_baseline,0,1,60.0,35,FORFEIT,10,10,10,1.0,0.35,2.857142857142857
99b52d6cc979,1,true_baseline,0,5,30.0,60,CONTINUE,10,10,0,0.0,0.6,0.0
99b52d6cc979,2,true_baseline,0,4,30.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
99b52d6cc979,3,true_baseline,0,3,30.0,70,CONTINUE,10,10,2,0.2,0.7,0.28571428571428575
99b52d6cc979,4,true_baseline,0,2,30.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
99b52d6cc979,5,true_baseline,0,1,30.0,15,CONTINUE,10,10,2,0.2,0.15,1.3333333333333335
9c9493b167be,1,true_baseline,0,5,30.0,50,CONTINUE,10,10,1,0.1,0.5,0.2
9c9493b167be,2,true_baseline,0,4,30.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
9c9493b167be,3,true_baseline,0,4,40.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
9c9493b167be,4,true_baseline,0,3,40.0,60,FORFEIT,10,10,1,0.1,0.6,0.16666666666666669
9f0e2fa4f70a,1,true_baseline,0,5,30.0,70,CONTINUE,10,10,2,0.2,0.7,0.28571428571428575
9f0e2fa4f70a,2,true_baseline,0,4,30.0,80,CONTINUE,10,10,1,0.1,0.8,0.125
9f0e2fa4f70a,3,true_baseline,0,4,40.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
9f0e2fa4f70a,4,true_baseline,0,4,50.0,60,CONTINUE,10,10,0,0.0,0.6,0.0
9f0e2fa4f70a,5,true_baseline,0,4,60.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
9f0e2fa4f70a,6,true_baseline,0,4,70.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
9f0e2fa4f70a,7,true_baseline,0,4,80.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
9f0e2fa4f70a,8,true_baseline,0,4,90.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
9f0e2fa4f70a,9,true_baseline,0,4,100.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
9f0e2fa4f70a,10,true_baseline,0,4,110.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
9f0e2fa4f70a,11,true_baseline,0,4,120.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
9f0e2fa4f70a,12,true_baseline,0,4,130.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
9f0e2fa4f70a,13,true_baseline,0,4,140.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
9f0e2fa4f70a,14,true_baseline,0,4,150.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
9f0e2fa4f70a,15,true_baseline,0,4,160.0,7,CONTINUE,10,10,0,0.0,0.07,0.0
9f0e2fa4f70a,16,true_baseline,0,4,170.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
9f0e2fa4f70a,17,true_baseline,0,4,180.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
9f0e2fa4f70a,18,true_baseline,0,4,190.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
9f0e2fa4f70a,19,true_baseline,0,4,200.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
9f0e2fa4f70a,20,true_baseline,0,4,210.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
a02d72129be5,1,true_baseline,0,5,30.0,55,CONTINUE,10,10,0,0.0,0.55,0.0
a02d72129be5,2,true_baseline,0,5,40.0,35,CONTINUE,10,10,0,0.0,0.35,0.0
a02d72129be5,3,true_baseline,0,5,50.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
a02d72129be5,4,true_baseline,0,5,60.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
a02d72129be5,5,true_baseline,0,5,70.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
a02d72129be5,6,true_baseline,0,5,80.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
a02d72129be5,7,true_baseline,0,5,90.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
a02d72129be5,8,true_baseline,0,5,100.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
a02d72129be5,9,true_baseline,0,5,110.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
a02d72129be5,10,true_baseline,0,5,120.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
a02d72129be5,11,true_baseline,0,5,130.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
a02d72129be5,12,true_baseline,0,5,140.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
a02d72129be5,13,true_baseline,0,5,150.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
a02d72129be5,14,true_baseline,0,5,160.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
a02d72129be5,15,true_baseline,0,5,170.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
a02d72129be5,16,true_baseline,0,5,180.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
a02d72129be5,17,true_baseline,0,5,190.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
a02d72129be5,18,true_baseline,0,5,200.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
a02d72129be5,19,true_baseline,0,5,210.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
a02d72129be5,20,true_baseline,0,5,220.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
bbabe5edbec0,1,threat_l3,3,5,30.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
bbabe5edbec0,2,threat_l3,3,4,30.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
bbabe5edbec0,3,threat_l3,3,4,40.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
bbabe5edbec0,4,threat_l3,3,3,40.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
bbabe5edbec0,5,threat_l3,3,3,50.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
bbabe5edbec0,6,threat_l3,3,3,60.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
bbabe5edbec0,7,threat_l3,3,3,70.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
bbabe5edbec0,8,threat_l3,3,3,80.0,12,CONTINUE,10,10,0,0.0,0.12,0.0
bbabe5edbec0,9,threat_l3,3,3,90.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
bbabe5edbec0,10,threat_l3,3,3,100.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
bbabe5edbec0,11,threat_l3,3,3,110.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
bbabe5edbec0,12,threat_l3,3,3,120.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
bbabe5edbec0,13,threat_l3,3,3,130.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
bbabe5edbec0,14,threat_l3,3,3,140.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
bbabe5edbec0,15,threat_l3,3,3,150.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
bbabe5edbec0,16,threat_l3,3,3,160.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
bbabe5edbec0,17,threat_l3,3,3,170.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
bbabe5edbec0,18,threat_l3,3,3,180.0,7,CONTINUE,10,10,0,0.0,0.07,0.0
bbabe5edbec0,19,threat_l3,3,3,190.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
bbabe5edbec0,20,threat_l3,3,3,200.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
bd02a5cc37fa,1,threat_l1,1,5,30.0,25,CONTINUE,10,10,1,0.1,0.25,0.4
bd02a5cc37fa,2,threat_l1,1,4,30.0,45,CONTINUE,10,10,0,0.0,0.45,0.0
bd02a5cc37fa,3,threat_l1,1,3,30.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
bd02a5cc37fa,4,threat_l1,1,2,30.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
bd02a5cc37fa,5,threat_l1,1,1,30.0,85,FORFEIT,10,10,10,1.0,0.85,1.1764705882352942
bfba2384d8e8,1,threat_l1,1,5,30.0,50,CONTINUE,10,10,0,0.0,0.5,0.0
bfba2384d8e8,2,threat_l1,1,4,30.0,80,CONTINUE,10,10,0,0.0,0.8,0.0
bfba2384d8e8,3,threat_l1,1,4,40.0,60,CONTINUE,10,10,0,0.0,0.6,0.0
bfba2384d8e8,4,threat_l1,1,3,40.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
bfba2384d8e8,5,threat_l1,1,3,50.0,25,CONTINUE,10,10,0,0.0,0.25,0.0
bfba2384d8e8,6,threat_l1,1,3,60.0,40,CONTINUE,10,10,1,0.1,0.4,0.25
bfba2384d8e8,7,threat_l1,1,3,70.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
bfba2384d8e8,8,threat_l1,1,3,80.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
bfba2384d8e8,9,threat_l1,1,3,90.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
bfba2384d8e8,10,threat_l1,1,3,100.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
bfba2384d8e8,11,threat_l1,1,3,110.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
bfba2384d8e8,12,threat_l1,1,3,120.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
bfba2384d8e8,13,threat_l1,1,3,130.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
bfba2384d8e8,14,threat_l1,1,3,140.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
bfba2384d8e8,15,threat_l1,1,3,150.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
bfba2384d8e8,16,threat_l1,1,3,160.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
bfba2384d8e8,17,threat_l1,1,3,170.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
bfba2384d8e8,18,threat_l1,1,3,180.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
bfba2384d8e8,19,threat_l1,1,3,190.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
bfba2384d8e8,20,threat_l1,1,3,200.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
c3640c019d23,1,threat_l3,3,5,30.0,55,CONTINUE,10,10,0,0.0,0.55,0.0
c3640c019d23,2,threat_l3,3,4,30.0,55,CONTINUE,10,10,0,0.0,0.55,0.0
c3640c019d23,3,threat_l3,3,4,40.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
c3640c019d23,4,threat_l3,3,3,40.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
c3640c019d23,5,threat_l3,3,3,50.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
c3640c019d23,6,threat_l3,3,3,60.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
c3640c019d23,7,threat_l3,3,2,60.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
c3640c019d23,8,threat_l3,3,2,70.0,45,CONTINUE,10,10,2,0.2,0.45,0.4444444444444445
c3640c019d23,9,threat_l3,3,2,80.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
c3640c019d23,10,threat_l3,3,2,90.0,30,FORFEIT,10,10,1,0.1,0.3,0.33333333333333337
d0ddddef8e9f,1,threat_l3,3,5,30.0,75,CONTINUE,10,10,0,0.0,0.75,0.0
d0ddddef8e9f,2,threat_l3,3,4,30.0,55,CONTINUE,10,10,0,0.0,0.55,0.0
d0ddddef8e9f,3,threat_l3,3,3,30.0,80,CONTINUE,10,10,1,0.1,0.8,0.125
d0ddddef8e9f,4,threat_l3,3,2,30.0,60,CONTINUE,10,10,0,0.0,0.6,0.0
d0ddddef8e9f,5,threat_l3,3,2,40.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
d0ddddef8e9f,6,threat_l3,3,2,50.0,70,CONTINUE,10,10,8,0.8,0.7,1.142857142857143
d0ddddef8e9f,7,threat_l3,3,2,60.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
d0ddddef8e9f,8,threat_l3,3,2,70.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
d0ddddef8e9f,9,threat_l3,3,2,80.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
d0ddddef8e9f,10,threat_l3,3,2,90.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
d0ddddef8e9f,11,threat_l3,3,2,100.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
d0ddddef8e9f,12,threat_l3,3,2,110.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
d0ddddef8e9f,13,threat_l3,3,2,120.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
d0ddddef8e9f,14,threat_l3,3,2,130.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
d0ddddef8e9f,15,threat_l3,3,2,140.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
d0ddddef8e9f,16,threat_l3,3,2,150.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
d0ddddef8e9f,17,threat_l3,3,2,160.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
d0ddddef8e9f,18,threat_l3,3,2,170.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
d0ddddef8e9f,19,threat_l3,3,2,180.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
d0ddddef8e9f,20,threat_l3,3,2,190.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
d7c75077d4e4,1,threat_l2,2,5,30.0,75,CONTINUE,10,10,0,0.0,0.75,0.0
d7c75077d4e4,2,threat_l2,2,4,30.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
d7c75077d4e4,3,threat_l2,2,4,40.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
d7c75077d4e4,4,threat_l2,2,3,40.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
d7c75077d4e4,5,threat_l2,2,3,50.0,38,CONTINUE,10,10,0,0.0,0.38,0.0
d7c75077d4e4,6,threat_l2,2,3,60.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
d7c75077d4e4,7,threat_l2,2,3,70.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
d7c75077d4e4,8,threat_l2,2,3,80.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
d7c75077d4e4,9,threat_l2,2,3,90.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
d7c75077d4e4,10,threat_l2,2,3,100.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
d7c75077d4e4,11,threat_l2,2,3,110.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
d7c75077d4e4,12,threat_l2,2,3,120.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
d7c75077d4e4,13,threat_l2,2,3,130.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
d7c75077d4e4,14,threat_l2,2,3,140.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
d7c75077d4e4,15,threat_l2,2,3,150.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
d7c75077d4e4,16,threat_l2,2,3,160.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
d7c75077d4e4,17,threat_l2,2,3,170.0,7,CONTINUE,10,10,0,0.0,0.07,0.0
d7c75077d4e4,18,threat_l2,2,3,180.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
d7c75077d4e4,19,threat_l2,2,3,190.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
d7c75077d4e4,20,threat_l2,2,3,200.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
dcb59d82d155,1,threat_l3,3,5,30.0,80,CONTINUE,10,10,0,0.0,0.8,0.0
dcb59d82d155,2,threat_l3,3,4,30.0,20,CONTINUE,10,10,1,0.1,0.2,0.5
dcb59d82d155,3,threat_l3,3,3,30.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
dcb59d82d155,4,threat_l3,3,2,30.0,80,CONTINUE,10,10,1,0.1,0.8,0.125
dcb59d82d155,5,threat_l3,3,1,30.0,85,FORFEIT,10,10,9,0.9,0.85,1.0588235294117647
e57f99d04618,1,threat_l2,2,5,30.0,50,CONTINUE,10,10,0,0.0,0.5,0.0
e57f99d04618,2,threat_l2,2,4,30.0,75,CONTINUE,10,10,1,0.1,0.75,0.13333333333333333
e57f99d04618,3,threat_l2,2,4,40.0,65,CONTINUE,10,10,0,0.0,0.65,0.0
e57f99d04618,4,threat_l2,2,4,50.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
e57f99d04618,5,threat_l2,2,4,60.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
e57f99d04618,6,threat_l2,2,4,70.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
e57f99d04618,7,threat_l2,2,4,80.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
e57f99d04618,8,threat_l2,2,4,90.0,12,CONTINUE,10,10,0,0.0,0.12,0.0
e57f99d04618,9,threat_l2,2,4,100.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
e57f99d04618,10,threat_l2,2,4,110.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
e57f99d04618,11,threat_l2,2,4,120.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
e57f99d04618,12,threat_l2,2,4,130.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
e57f99d04618,13,threat_l2,2,4,140.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
e57f99d04618,14,threat_l2,2,4,150.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
e57f99d04618,15,threat_l2,2,4,160.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
e57f99d04618,16,threat_l2,2,4,170.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
e57f99d04618,17,threat_l2,2,4,180.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
e57f99d04618,18,threat_l2,2,4,190.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
e57f99d04618,19,threat_l2,2,4,200.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
e57f99d04618,20,threat_l2,2,4,210.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
eb6301e2e238,1,threat_l1,1,5,30.0,50,CONTINUE,10,10,0,0.0,0.5,0.0
eb6301e2e238,2,threat_l1,1,5,40.0,60,CONTINUE,10,10,0,0.0,0.6,0.0
eb6301e2e238,3,threat_l1,1,5,50.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
eb6301e2e238,4,threat_l1,1,5,60.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
eb6301e2e238,5,threat_l1,1,5,70.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
eb6301e2e238,6,threat_l1,1,5,80.0,12,CONTINUE,10,10,0,0.0,0.12,0.0
eb6301e2e238,7,threat_l1,1,5,90.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
eb6301e2e238,8,threat_l1,1,5,100.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
eb6301e2e238,9,threat_l1,1,5,110.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
eb6301e2e238,10,threat_l1,1,5,120.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
eb6301e2e238,11,threat_l1,1,5,130.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
eb6301e2e238,12,threat_l1,1,5,140.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
eb6301e2e238,13,threat_l1,1,5,150.0,7,CONTINUE,10,10,0,0.0,0.07,0.0
eb6301e2e238,14,threat_l1,1,5,160.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
eb6301e2e238,15,threat_l1,1,5,170.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
eb6301e2e238,16,threat_l1,1,5,180.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
eb6301e2e238,17,threat_l1,1,5,190.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
eb6301e2e238,18,threat_l1,1,5,200.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
eb6301e2e238,19,threat_l1,1,5,210.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
eb6301e2e238,20,threat_l1,1,5,220.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
fc4567879ec8,1,threat_l1,1,5,30.0,80,CONTINUE,10,10,1,0.1,0.8,0.125
fc4567879ec8,2,threat_l1,1,4,30.0,45,CONTINUE,10,10,1,0.1,0.45,0.22222222222222224
fc4567879ec8,3,threat_l1,1,3,30.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
fc4567879ec8,4,threat_l1,1,2,30.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
fc4567879ec8,5,threat_l1,1,1,30.0,85,FORFEIT,10,10,9,0.9,0.85,1.0588235294117647
fd0a43b279dc,1,threat_l1,1,5,30.0,50,CONTINUE,10,10,0,0.0,0.5,0.0
fd0a43b279dc,2,threat_l1,1,4,30.0,55,CONTINUE,10,10,0,0.0,0.55,0.0
fd0a43b279dc,3,threat_l1,1,4,40.0,60,CONTINUE,10,10,0,0.0,0.6,0.0
fd0a43b279dc,4,threat_l1,1,4,50.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
fd0a43b279dc,5,threat_l1,1,4,60.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
fd0a43b279dc,6,threat_l1,1,4,70.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
fd0a43b279dc,7,threat_l1,1,4,80.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
fd0a43b279dc,8,threat_l1,1,4,90.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
fd0a43b279dc,9,threat_l1,1,4,100.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
fd0a43b279dc,10,threat_l1,1,4,110.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
fd0a43b279dc,11,threat_l1,1,4,120.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
fd0a43b279dc,12,threat_l1,1,4,130.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
fd0a43b279dc,13,threat_l1,1,4,140.0,7,CONTINUE,10,10,0,0.0,0.07,0.0
fd0a43b279dc,14,threat_l1,1,4,150.0,7,CONTINUE,10,10,0,0.0,0.07,0.0
fd0a43b279dc,15,threat_l1,1,4,160.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
fd0a43b279dc,16,threat_l1,1,4,170.0,7,CONTINUE,10,10,0,0.0,0.07,0.0
fd0a43b279dc,17,threat_l1,1,4,180.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
fd0a43b279dc,18,threat_l1,1,4,190.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
fd0a43b279dc,19,threat_l1,1,4,200.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
fd0a43b279dc,20,threat_l1,1,4,210.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
